,accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_is_superhost,latitude,longitude,minimum_nights,instant_bookable,is_business_travel_ready,tv,wifi,kitchen,washer,dryer,heating,free_parking,smoking_allowed,property_type,neighbourhood,room_type,cancellation_policy,bed_type
17132,5,1.0,2,60.0,20.0,100.0,8.0,2,5.198133790173761,15.0,False,52.48191078920662,13.449522614994814,5,False,False,False,True,True,True,False,True,False,False,1,3,1,0,0
17133,4,1.0,1,55.0,75.0,600.0,10.0,2,1.1242601311930946,200.0,True,52.5301027871369,13.405657336050579,30,False,False,True,True,True,True,True,True,False,False,1,1,1,0,0
17134,2,1.0,1,20.0,5.0,0.0,0.0,1,5.594300615127578,13.0,False,52.56388238026022,13.36454006441598,1,True,False,False,True,True,True,False,True,False,True,1,9,0,2,0
17135,2,1.0,1,45.0,50.0,1500.0,0.0,1,2.320110766740784,100.0,False,52.54047094200934,13.411636245997567,10,False,False,True,True,True,True,True,True,False,False,1,2,1,0,0
17136,1,1.0,1,25.0,0.0,0.0,0.0,1,7.3782520692248035,38.846809125137106,False,52.464271387471896,13.345846928096757,4,True,False,False,True,True,True,True,True,False,False,1,5,2,1,0
17137,2,1.0,1,19.0,20.0,200.0,10.0,1,3.745264409169745,47.215700149276074,False,52.48857072616038,13.424896193894536,20,False,False,False,True,True,True,False,True,False,True,1,0,0,2,0
17138,4,1.0,1,69.0,40.0,500.0,6.0,1,6.898543961173383,20.0,True,52.530093304606,13.304388556513722,3,False,False,True,False,True,False,True,True,False,False,1,4,1,0,0
17139,6,1.0,2,100.0,65.0,150.0,25.0,2,1.7418434622037884,110.0,False,52.516793648210886,13.430197906969733,4,True,False,True,True,True,True,True,True,False,False,1,0,1,2,0
17140,2,1.5,1,18.0,0.0,0.0,0.0,1,8.470392724614019,24.0,False,52.51753118502343,13.279879601904119,3,True,False,True,True,True,True,True,True,False,True,1,4,0,1,0
17141,3,1.0,1,35.0,0.0,0.0,10.0,2,3.7349490716070664,20.0,True,52.55155412691801,13.42392895937804,5,False,False,False,True,True,True,False,True,False,False,1,2,0,1,0
17142,2,1.0,0,56.0,0.0,0.0,0.0,1,5.079438101130374,10.0,False,52.50532347854697,13.47608038392912,5,False,False,True,True,False,False,False,True,False,False,2,6,1,1,0
17143,4,2.0,2,129.0,200.0,4000.0,0.0,1,3.791345820794617,137.0,True,52.500860934052106,13.451364174375705,60,True,False,True,True,True,True,True,False,False,False,1,0,1,4,0
17144,1,1.0,1,40.0,5.0,100.0,15.0,1,2.9148758630745504,800.0,True,52.51723801661707,13.447839781690185,3,True,False,False,True,True,False,True,True,False,False,1,0,0,1,0
17145,4,1.0,2,69.0,30.0,100.0,10.0,2,4.689317920122892,50.0,True,52.48858275294052,13.451217076116867,2,False,False,True,True,True,True,True,True,False,True,1,7,0,1,0
17146,2,1.0,1,39.0,25.0,500.0,10.0,2,1.2223515615242595,50.0,False,52.52936202754185,13.3955303208334,1,True,False,True,True,False,True,True,True,False,False,1,1,0,2,0
17147,2,1.0,1,40.0,0.0,0.0,0.0,1,5.799464559277442,10.0,False,52.46975855854062,13.42799609020068,2,True,False,False,True,True,False,True,True,False,False,1,3,1,2,0
17148,4,1.0,2,40.0,0.0,0.0,0.0,1,3.5068617662356187,40.0,False,52.549924663311536,13.421370267256137,3,True,False,False,True,True,False,True,True,False,False,1,2,0,1,0
17149,2,1.0,1,30.0,0.0,0.0,0.0,1,5.093343895326399,60.0,False,52.52264469952968,13.329845339616075,4,False,False,True,True,True,True,True,True,False,False,1,1,0,0,0
17150,2,1.0,1,89.0,28.0,0.0,0.0,1,3.1008172608193467,65.09016540612369,False,52.49333603493987,13.418415557381351,2,False,False,False,True,True,False,True,True,False,False,1,0,1,1,0
17151,2,1.0,1,55.0,0.0,0.0,0.0,1,6.052735846347773,12.0,False,52.49745992343818,13.323593250423405,182,True,False,True,True,True,True,True,True,False,False,1,4,1,1,0
17152,2,2.0,1,28.0,0.0,0.0,4.0,1,6.129132024346656,20.0,False,52.47210527563984,13.449813400014154,1,True,False,True,True,True,True,True,True,False,True,1,3,0,1,0
17153,2,1.5,1,22.0,0.0,0.0,0.0,1,3.208719942285028,45.58128968081858,False,52.49195412221141,13.416159194486722,2,False,False,False,True,True,True,False,False,False,True,1,0,0,1,0
17154,3,1.0,1,39.0,0.0,0.0,0.0,1,4.288454257033949,47.54709401563678,False,52.55490671943446,13.378038585063939,3,True,False,True,True,True,False,True,True,False,False,1,1,1,1,0
17155,2,1.0,1,80.0,30.0,300.0,0.0,1,4.303109963954259,63.61661856308109,False,52.51170317901929,13.467113853295483,4,False,False,True,True,True,True,True,True,False,False,1,0,1,0,0
17156,2,1.0,1,15.0,0.0,0.0,9.0,1,7.464433934592183,20.0,False,52.50477133895464,13.297572969564072,5,True,False,True,True,True,False,True,True,False,False,1,4,0,1,0
17157,4,1.5,2,150.0,60.0,2000.0,30.0,4,3.9551543576331167,117.95455340129429,False,52.52317810155098,13.346775792839102,3,False,False,True,True,True,True,True,True,True,False,1,1,1,0,0
17158,2,1.0,1,120.0,0.0,0.0,0.0,1,2.5344368554879764,71.11465011996358,True,52.49859328597957,13.392140224487214,3,False,False,True,True,True,True,True,True,False,False,1,0,0,2,0
17159,2,1.0,1,29.0,17.0,0.0,15.0,1,13.80498941832788,20.0,True,52.453281655896006,13.57693690723202,1,True,False,True,True,True,True,True,True,False,False,1,7,0,0,0
17160,2,1.0,1,40.0,0.0,0.0,10.0,1,7.0759379033868335,50.278108318847806,False,52.48650107912908,13.316117313530214,1,False,False,True,True,False,True,True,True,False,False,1,4,0,1,0
17161,2,2.0,1,85.0,30.0,0.0,15.0,1,2.827862239176912,0.0,False,52.50059992657009,13.432018317838711,3,False,False,True,True,True,True,True,True,False,False,2,0,0,0,0
17162,2,1.0,1,35.0,0.0,0.0,0.0,1,3.1859153569479197,44.23042011995329,False,52.492923940030614,13.42039446821168,1,True,False,False,True,True,True,False,True,False,False,1,0,0,1,0
17163,2,1.5,1,22.0,0.0,0.0,10.0,1,2.4825067927099584,50.197617811679585,False,52.53951185379898,13.422835256002026,2,True,False,False,True,True,True,True,True,True,True,1,2,0,2,0
17164,2,1.0,1,35.0,0.0,300.0,0.0,1,6.145008318172299,15.0,False,52.51052284097003,13.494466136893095,14,False,False,False,True,True,True,False,True,False,False,1,6,1,2,0
17165,2,1.0,1,120.0,40.0,0.0,30.0,1,3.437450794660806,100.0,False,52.497765259254386,13.440287392396204,2,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
17166,2,1.0,1,20.0,15.0,0.0,10.0,1,3.64594357053778,46.09880120967986,False,52.535458993608295,13.357470742514966,1,False,False,False,True,True,True,True,True,False,True,1,1,0,1,0
17167,2,1.0,1,18.0,0.0,0.0,0.0,1,2.707310618074196,70.0,False,52.53487930138998,13.436677157994811,1,True,False,False,True,True,True,True,True,False,False,1,2,0,1,0
17168,6,1.0,2,60.0,63.0,0.0,0.0,1,3.850509422752906,700.0,False,52.53409195481999,13.353007792503323,60,False,False,True,True,True,True,True,True,False,False,1,1,1,0,0
17169,1,1.0,1,15.0,0.0,200.0,0.0,1,7.033977444646684,10.0,False,52.4602939725247,13.370677503933036,14,False,False,False,True,False,False,False,True,False,False,1,5,0,0,0
17170,6,1.0,1,90.0,95.0,0.0,39.0,2,4.378601199599527,100.11946484383353,True,52.51150027371563,13.468182636580154,2,False,False,True,True,True,True,True,True,False,False,1,0,1,0,0
17171,2,1.0,1,40.0,0.0,0.0,0.0,1,3.3271870920135718,25.0,False,52.49180522080815,13.421460574565499,2,True,False,False,True,True,True,True,True,False,False,1,0,0,1,0
17172,2,1.0,1,17.0,0.0,0.0,0.0,1,6.039251974250053,38.44974399532018,False,52.46832127256327,13.432440739899125,3,True,False,False,True,True,True,True,True,False,False,1,3,0,1,0
17173,6,1.0,2,100.0,35.0,0.0,30.0,4,4.340911073299303,10.0,True,52.558439763649034,13.416200051174258,2,True,False,True,True,True,True,True,True,False,False,1,2,0,1,0
17174,2,1.0,1,25.0,0.0,100.0,4.0,1,4.027106595184018,43.259677683504044,False,52.51127413193888,13.4627602231129,5,False,False,False,True,True,True,True,True,False,False,1,0,0,2,0
17175,3,1.0,1,135.0,85.0,250.0,10.0,1,5.942880292299316,94.88353958113458,False,52.497693802762,13.325202139411259,3,True,False,True,True,True,True,True,True,False,False,1,4,1,1,0
17176,2,1.0,1,41.0,0.0,0.0,0.0,1,1.1372916661935706,10.0,False,52.52986337606103,13.400552016555743,10,False,False,True,True,True,False,True,True,False,False,1,1,1,1,0
17177,2,1.5,1,70.0,0.0,0.0,0.0,1,1.7384495150946908,60.79851366806613,False,52.505354195807456,13.39601064860169,3,True,False,True,True,True,True,False,True,False,False,1,0,1,1,0
17178,2,1.0,0,40.0,18.0,0.0,8.0,1,7.634412516704912,200.0,False,52.50992886781001,13.293399146036124,1,False,False,True,True,True,True,True,True,False,False,1,4,1,2,0
17179,5,1.5,2,100.0,30.0,150.0,0.0,3,4.3997568868652115,10.0,True,52.49480229655034,13.354877844449721,2,False,False,False,True,True,True,True,True,False,False,1,5,1,0,0
17180,3,1.0,2,63.0,25.0,0.0,0.0,1,3.0458866266134845,95.0,False,52.54632235277045,13.392537543826961,4,False,False,True,True,True,True,True,True,False,False,2,1,1,1,0
17181,2,1.0,1,22.0,10.0,0.0,0.0,1,3.16378622034774,41.47655168870108,False,52.52439678664029,13.451200372886017,5,True,False,False,True,False,True,False,True,True,False,1,0,0,2,0
17182,2,1.0,1,40.0,0.0,0.0,10.0,1,6.2898092932280605,50.30345348988415,False,52.46590281018125,13.432144815458289,3,False,False,False,True,False,False,False,True,False,False,1,3,0,0,0
17183,3,1.0,1,19.0,0.0,0.0,0.0,1,5.231325629587594,15.0,False,52.47481166648303,13.426503157435365,1,True,False,True,True,True,False,True,True,False,False,1,3,0,1,0
17184,2,1.0,1,18.0,0.0,0.0,0.0,1,4.89726576860028,20.0,False,52.533454065522186,13.336069355143342,4,True,False,False,True,False,False,False,True,False,False,1,1,0,2,0
17185,2,1.0,1,35.0,0.0,0.0,0.0,1,5.663491005745937,10.0,True,52.47400551675923,13.440936987677071,2,False,False,True,True,True,True,True,True,False,False,1,3,0,1,0
17186,1,1.0,1,20.0,10.0,0.0,25.0,1,4.210137186010962,10.0,False,52.502427992702465,13.349893626022231,1,False,False,True,True,True,True,False,True,False,True,1,5,2,0,0
17187,2,1.0,1,29.0,5.0,500.0,15.0,1,8.195907943931969,51.636953768444386,True,52.49016040235859,13.294275099595499,1,True,False,False,True,True,True,True,False,False,False,2,4,0,1,0
17188,2,1.0,0,59.0,55.0,350.0,0.0,2,3.6586878329703434,59.9753231267125,True,52.5522575327014,13.415664718931119,3,True,False,False,True,True,False,True,True,False,False,1,2,1,1,0
17189,2,1.0,1,28.0,5.0,0.0,6.0,1,2.1677003462312525,45.48368674897814,False,52.501056989036854,13.412565383436885,3,False,False,False,True,True,True,True,True,False,False,1,0,0,2,0
17190,2,1.0,1,37.0,0.0,0.0,0.0,1,6.7906292020391685,55.0,False,52.462589556080225,13.439195938784206,2,True,False,True,True,True,True,False,True,False,True,1,3,1,1,0
17191,1,1.0,1,40.0,0.0,0.0,0.0,1,3.1254838437435426,10.0,False,52.548106276657116,13.405528015797625,3,True,False,True,True,True,True,True,True,False,False,1,2,0,1,0
17192,4,1.0,1,59.0,55.0,200.0,15.0,2,1.4275197652311211,70.56183773319083,True,52.530074208627966,13.391920707145445,2,False,False,True,True,True,True,True,True,False,False,1,1,1,2,0
17193,2,1.0,1,27.0,0.0,200.0,0.0,1,11.363490068935963,20.0,False,52.590012789006,13.282559599396087,4,False,False,False,True,True,True,False,True,False,False,1,9,1,1,0
17194,2,7.0,7,79.0,20.0,0.0,20.0,1,3.62391791153934,24.0,False,52.512226615563144,13.457009907006386,2,True,False,True,True,False,False,True,True,False,False,1,0,0,1,0
17195,4,1.0,1,40.0,20.0,0.0,10.0,2,5.172910308944381,56.64203250848768,False,52.48035041607731,13.444972238910758,2,False,False,False,True,True,True,True,True,False,False,1,3,0,1,0
17196,6,1.0,2,49.0,30.0,0.0,15.0,2,3.2922900913063646,10.0,False,52.52511096067485,13.452931330112898,1,True,False,True,True,True,False,True,True,True,False,1,0,1,0,0
17197,1,1.0,1,25.0,5.0,0.0,15.0,1,2.561586486086921,17.0,False,52.500154498271186,13.424221185841825,1,True,False,True,True,True,True,True,True,False,True,1,0,0,1,0
17198,2,1.0,1,40.0,30.0,0.0,0.0,1,3.679411657584713,49.85643383827261,False,52.48947563963519,13.425986908227527,10,False,False,False,True,True,True,True,True,False,True,1,3,1,1,0
17199,2,1.0,1,70.0,0.0,100.0,0.0,1,3.0714841268753124,55.67502944397882,False,52.52967405688307,13.447525141417875,3,False,False,True,True,True,True,True,True,False,True,1,2,1,2,0
17200,4,1.0,2,65.0,20.0,150.0,15.0,1,1.189933411166466,68.13708875303524,False,52.509779163656646,13.399789980349286,1,True,False,False,True,False,False,True,True,True,False,2,1,0,2,0
17201,2,1.0,1,25.0,0.0,0.0,0.0,1,4.69049299258863,41.02153226970421,False,52.49000830552557,13.45373160499389,4,True,False,False,True,True,True,False,True,False,True,1,7,0,1,0
17202,1,1.0,1,15.0,10.0,0.0,0.0,1,4.641269638951587,37.1285827517537,False,52.48648176184204,13.44586400563834,1,False,False,False,True,True,False,False,True,False,False,1,3,0,0,0
17203,1,1.0,1,35.0,10.0,150.0,20.0,1,4.18732959249709,25.0,True,52.49722173164781,13.355730816257372,1,True,False,False,True,True,True,True,True,False,False,2,5,0,1,0
17204,1,1.0,1,17.0,0.0,0.0,0.0,1,2.070166742252841,10.0,False,52.51527410432286,13.434592635182257,2,True,False,False,True,True,True,True,True,False,False,1,0,0,1,0
17205,4,1.5,2,150.0,48.0,0.0,20.0,4,5.631759499040393,300.0,True,52.504745448318786,13.325643310906539,3,False,False,True,True,True,True,True,True,False,False,1,4,1,2,0
17206,1,1.0,1,30.0,0.0,0.0,0.0,1,6.3067002236795195,30.0,True,52.57654777916228,13.397791145098918,2,False,False,False,True,True,True,True,True,True,False,1,2,0,0,0
17207,4,1.0,1,120.0,0.0,0.0,15.0,2,4.345403166957105,15.0,True,52.49963105386432,13.350202939760669,5,True,False,True,True,True,True,True,True,False,False,1,5,1,0,0
17208,2,1.0,1,42.0,0.0,0.0,0.0,1,3.6046499244784345,46.429185584384435,False,52.54343632170036,13.368182415990837,3,False,False,False,True,True,True,True,True,False,False,1,1,1,1,0
17209,2,1.0,1,20.0,50.0,200.0,15.0,1,3.765422711737049,15.0,False,52.504489098697135,13.454461684672296,2,False,False,False,False,True,True,True,True,False,False,1,0,0,2,0
17210,2,1.0,1,30.0,15.0,800.0,5.0,1,5.867216967743057,49.92784163839974,False,52.46830256091922,13.422345510428539,5,False,False,False,True,True,True,True,True,False,False,1,3,1,0,0
17211,1,1.0,1,50.0,30.0,0.0,20.0,1,1.200081773485829,60.19450902828537,False,52.530603471327495,13.40169383283933,3,False,False,True,True,True,True,True,True,False,False,1,1,0,1,0
17212,4,1.0,2,70.0,0.0,0.0,0.0,1,2.5857347498322483,59.50569472563007,False,52.50199482239019,13.429179903118785,5,True,False,False,True,True,True,False,True,False,True,1,0,1,1,0
17213,2,1.0,1,30.0,8.0,150.0,0.0,1,5.282878992672617,10.0,False,52.48075744042092,13.448992992380333,2,True,False,False,True,True,False,True,True,False,False,1,3,0,1,0
17214,3,1.0,1,80.0,0.0,0.0,15.0,2,0.5588316632008858,10.0,False,52.524966460217726,13.40626433674387,4,True,False,False,True,True,False,True,True,False,False,1,1,1,2,0
17215,2,1.5,1,25.0,0.0,0.0,0.0,1,4.422891494821253,46.490258055213296,False,52.484467700101135,13.434367483224113,2,True,False,False,True,True,True,True,True,False,False,1,3,0,1,0
17216,1,1.0,1,27.0,15.0,0.0,0.0,1,3.2211744711921635,41.643778504616115,False,52.492874772690676,13.42170667339694,3,True,False,True,True,True,True,False,True,False,False,1,0,0,2,0
17217,1,1.0,1,39.0,5.0,150.0,0.0,1,10.809948924817636,10.0,True,52.44688083290917,13.29979838391114,1,True,False,True,True,False,False,False,True,False,False,1,8,0,1,0
17218,3,1.0,0,40.0,12.0,250.0,15.0,1,3.9566991665241438,50.0,False,52.55119992842961,13.37687141154006,7,True,False,False,True,True,True,True,True,False,False,1,1,1,0,0
17219,2,1.0,2,100.0,0.0,0.0,0.0,1,1.823108174592712,55.0,False,52.53561143604826,13.396765278655556,3,False,False,True,True,True,True,True,True,False,False,1,1,1,1,0
17220,2,1.0,1,25.0,0.0,0.0,26.0,1,13.700873081621118,60.0,False,52.44573390024786,13.566442078873498,1,True,False,True,True,True,True,True,True,False,True,1,7,0,1,0
17221,1,1.0,0,30.0,0.0,0.0,0.0,1,9.32216574456068,40.34586698595701,False,52.47246537594983,13.291570121951585,2,True,False,False,False,True,False,False,False,False,False,1,4,0,1,0
17222,4,1.0,1,94.0,30.0,150.0,0.0,1,4.839894929276675,15.0,False,52.55129787440168,13.454728873783765,10,False,False,False,True,True,True,True,True,False,False,1,2,1,0,0
17223,2,1.0,1,15.0,0.0,200.0,5.0,1,5.196973660623051,40.90046417849104,False,52.55313467732957,13.350809200612133,20,True,False,False,True,True,True,True,True,True,False,1,1,0,1,0
17224,5,1.0,1,120.0,45.0,100.0,0.0,1,3.8915106498739616,83.80729624612795,False,52.55342282276017,13.387937043830064,2,True,False,True,True,True,False,True,True,False,False,1,1,1,0,0
17225,4,1.0,1,40.0,0.0,0.0,10.0,1,3.9606602733990712,10.0,False,52.508918869648895,13.460625451177439,1,False,False,False,True,True,False,False,False,False,False,1,0,0,1,0
17226,2,1.0,1,45.0,30.0,200.0,0.0,1,1.602612099072583,35.0,False,52.530345531395035,13.388506897410242,1,True,False,True,True,True,True,True,True,False,False,1,1,1,0,0
17227,4,1.0,1,36.0,30.0,0.0,4.0,2,7.730420176650347,15.0,False,52.49938707769483,13.295910040563113,1,True,False,False,True,True,True,True,True,False,False,1,4,1,1,0
17228,2,1.0,1,89.0,100.0,0.0,0.0,1,1.5078912781148948,30.0,False,52.51201703135702,13.423013713767276,28,False,False,True,True,True,True,True,True,False,False,1,1,1,0,0
17229,2,1.0,1,35.0,25.0,0.0,15.0,1,9.115938250378658,700.0,True,52.511962483967025,13.270930703441925,4,True,False,True,True,True,True,True,True,False,False,2,4,0,2,0
17230,2,1.0,1,48.0,20.0,100.0,0.0,1,4.340122566429205,15.0,False,52.4837790535381,13.428891104527787,6,False,False,False,True,True,True,True,True,False,False,1,3,1,1,0
17231,2,1.0,1,35.0,0.0,0.0,0.0,1,3.386001453148672,44.223969246311654,False,52.549727286460374,13.415849273481676,3,False,False,False,True,True,False,True,True,False,True,1,2,0,2,0
17232,2,1.0,1,50.0,0.0,0.0,0.0,1,5.472102213844939,48.89728163373073,False,52.47263694690386,13.426947179824786,5,True,False,True,True,True,True,False,True,False,False,1,3,1,1,0
17233,3,1.0,1,69.0,30.0,100.0,10.0,2,3.044824414418707,65.5211783536404,False,52.49344447993005,13.394025763665244,6,False,False,True,True,True,True,True,True,False,False,1,0,1,2,0
17234,2,1.0,1,24.0,10.0,0.0,10.0,1,4.472645658172058,200.0,True,52.48288046174567,13.430452446570172,1,True,False,False,True,True,True,False,True,False,False,1,3,0,1,0
17235,3,1.0,1,27.0,10.0,0.0,20.0,1,4.1390324589284315,25.0,False,52.50969101966649,13.463773809585517,2,True,False,False,True,True,True,True,False,False,False,1,0,0,1,0
17236,3,1.0,1,40.0,0.0,0.0,0.0,1,10.197026376914446,20.0,False,52.45584077116082,13.51260303897558,7,False,False,False,True,True,False,True,True,False,False,1,7,1,2,0
17237,2,1.0,1,29.0,10.0,0.0,15.0,1,1.4520870252999707,18.0,False,52.53072061554223,13.417256179104044,2,True,False,False,True,True,True,True,True,False,False,1,2,0,0,0
17238,1,1.0,1,35.0,0.0,0.0,0.0,1,4.8903550328885075,15.0,False,52.561022270033185,13.37892978082242,2,False,False,False,True,True,True,True,True,False,False,1,1,0,1,0
17239,2,1.0,0,29.0,10.0,1000.0,15.0,1,0.926070039055649,54.42779170696582,False,52.52528823311852,13.41557437368558,5,False,False,False,True,True,True,True,True,False,True,1,1,1,2,0
17240,2,1.0,1,20.0,5.0,400.0,20.0,1,10.191952312655124,50.64512442883283,True,52.460388892091245,13.519347516087265,1,False,False,False,True,True,True,True,True,False,False,1,7,0,2,0
17241,2,1.0,1,120.0,20.0,0.0,0.0,1,3.5277964190516484,73.79044673156943,False,52.498917757640626,13.44395375807913,3,False,False,True,True,True,True,False,True,False,False,2,0,1,1,0
17242,3,1.0,1,100.0,60.0,0.0,0.0,1,3.8352325486697767,74.96349027491732,False,52.518552975685004,13.461632657965053,2,False,False,True,True,True,True,True,True,False,False,1,0,1,2,0
17243,1,1.0,1,18.0,35.0,200.0,0.0,1,4.3301983339930805,42.230687757276506,False,52.558942042608,13.405256124353249,3,True,False,True,False,False,True,True,True,True,False,2,2,0,0,0
17244,2,1.0,1,35.0,10.0,100.0,0.0,1,5.490442273034826,45.88962419590808,False,52.47532468442625,13.439540214941466,3,False,False,False,True,True,True,True,True,False,True,1,3,0,2,0
17245,2,1.0,1,20.0,0.0,0.0,5.0,1,3.2791692935853085,70.0,False,52.519302080859525,13.453451102649105,4,False,False,False,True,True,False,False,True,False,False,1,0,1,2,0
17246,2,1.0,1,40.0,0.0,0.0,0.0,1,5.424989811195759,45.738421029542415,False,52.521275740954934,13.324846654805839,4,True,False,True,True,True,True,True,True,False,True,1,4,0,1,0
17247,1,1.0,1,38.0,0.0,200.0,0.0,1,3.4329534165425484,43.84168416717274,False,52.491290670984185,13.423654724173765,7,True,False,True,True,True,True,False,True,False,False,1,3,0,0,0
17248,2,1.0,1,35.0,15.0,0.0,0.0,1,2.9103468493237066,10.0,True,52.54576191766963,13.412598948976893,2,True,False,False,True,True,True,True,True,False,False,1,2,0,2,0
17249,2,1.0,1,25.0,0.0,0.0,10.0,1,6.027611206263387,45.57133758784678,False,52.468383578479745,13.432197605202262,2,False,False,False,True,True,True,True,True,False,False,1,3,0,1,0
17250,2,1.0,1,25.0,15.0,0.0,10.0,1,8.473413535130089,10.0,True,52.510378973950225,13.529218577032024,3,True,False,False,True,False,True,True,True,False,False,2,6,0,2,0
17251,3,1.0,1,75.0,5.0,0.0,25.0,2,1.82186059877017,70.58183661069323,True,52.53166474267292,13.423911292379925,1,False,False,False,True,True,True,True,True,False,False,1,2,0,2,0
17252,2,1.0,1,18.0,16.0,0.0,0.0,1,5.0258982509435794,32.0,False,52.546664209826794,13.345003155667765,5,False,False,False,True,True,False,False,True,False,False,1,1,0,2,0
17253,2,1.0,1,26.0,15.0,150.0,0.0,1,4.77481546183855,43.93510635211446,False,52.4806457268028,13.433221853661035,2,False,False,False,True,True,True,True,True,False,False,1,3,0,1,0
17254,2,1.0,1,30.0,0.0,0.0,9.0,2,2.3634521589606585,46.22897985276062,False,52.5375296624446,13.424758336515445,2,False,False,False,True,True,True,True,True,False,True,1,2,0,1,0
17255,3,1.0,1,60.0,15.0,0.0,15.0,2,7.966579324495082,62.40415541717293,True,52.45158575533692,13.439932150479155,3,True,False,True,True,True,True,True,True,False,False,1,3,1,1,0
17256,2,1.0,1,80.0,0.0,0.0,0.0,1,3.4200957312493414,60.0,False,52.49309974989418,13.429501480804806,4,False,False,False,True,True,True,False,True,False,False,1,3,1,2,0
17257,2,1.0,1,59.0,35.0,0.0,35.0,1,2.8685864167248067,72.63945342491779,True,52.543803904081315,13.421348036439495,2,False,False,False,True,True,False,True,True,False,False,1,2,0,0,0
17258,2,1.0,1,20.0,5.0,0.0,15.0,1,4.997231107794383,10.0,False,52.5125338693194,13.477824922685388,1,False,False,True,True,True,False,False,True,False,False,1,6,0,1,0
17259,1,1.0,1,35.0,15.0,500.0,18.0,1,2.455512502975999,54.36197207206133,False,52.531651671901685,13.435832878466618,2,False,False,False,True,True,True,False,True,True,True,1,2,0,0,0
17260,2,1.0,1,50.0,10.0,0.0,15.0,2,2.3987356787748397,56.65826166016254,True,52.53839619301765,13.423520351388314,1,True,False,False,True,True,True,True,True,False,False,1,2,0,1,0
17261,2,1.0,1,25.0,10.0,0.0,15.0,2,4.799089607888964,48.67992424726556,False,52.54541183321452,13.347652655752466,1,False,False,False,True,True,True,False,True,False,False,1,1,0,2,0
17262,2,1.0,1,23.0,15.0,150.0,15.0,1,2.9950690415634886,49.933744383570605,True,52.53247125475663,13.444241045379233,3,True,False,False,True,False,False,True,True,False,False,1,2,0,0,0
17263,2,1.0,1,22.0,5.0,0.0,10.0,1,2.8867804931089127,45.4014413999793,False,52.521573937949675,13.447587963324757,60,True,False,False,True,True,True,True,True,False,True,1,0,0,0,0
17264,3,1.0,2,70.0,40.0,500.0,10.0,3,3.4190917576468864,68.13449669666221,False,52.49242271481893,13.427344143234075,3,False,False,False,True,False,False,True,True,False,False,1,3,1,1,0
17265,2,1.0,1,70.0,0.0,0.0,10.0,2,3.684069414331035,60.0,True,52.51292148551715,13.45818786684403,1,True,False,False,True,True,True,True,True,False,True,1,0,0,0,0
17266,1,2.0,1,30.0,0.0,0.0,0.0,1,5.099137053918112,51.420675038502,False,52.48622135139003,13.354048945631671,5,True,False,False,True,True,True,True,True,False,True,1,5,0,1,0
17267,1,1.0,1,12.0,6.0,0.0,11.0,1,4.559057539200271,40.69376097869854,False,52.49597460454994,13.350413943202465,1,False,False,True,True,True,False,True,True,False,True,1,5,2,0,0
17268,4,1.0,2,75.0,0.0,0.0,0.0,1,4.405025421032337,61.02722966978064,False,52.48287905170464,13.4277271675236,4,True,False,False,True,True,True,True,True,False,False,1,3,1,0,0
17269,3,1.0,1,20.0,0.0,0.0,0.0,1,10.683569951984367,41.33619124747332,False,52.44779453450376,13.300916998117644,2,True,False,False,True,True,True,False,True,False,False,1,8,0,1,0
17270,6,1.0,2,67.0,30.0,300.0,10.0,4,6.189358830171285,70.66678838954505,False,52.50036047157432,13.319425653632985,7,False,False,False,False,True,False,False,True,False,True,1,4,1,1,0
17271,3,1.0,0,59.0,35.0,0.0,10.0,2,5.891288392512957,40.0,False,52.494680246963405,13.328537205025306,3,True,False,True,False,True,False,True,True,True,False,1,4,1,0,0
17272,2,1.0,1,65.0,0.0,0.0,0.0,1,4.638027846214689,20.0,False,52.48613057874633,13.365007248975784,3,True,False,False,True,True,True,False,True,False,False,1,5,1,1,0
17273,1,1.0,1,30.0,5.0,0.0,10.0,1,3.096317089529388,80.0,False,52.49673589913683,13.430142117167197,5,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
17274,2,1.0,1,80.0,0.0,0.0,0.0,1,7.0915611729072845,0.0,False,52.517625403278636,13.300264519116626,1,False,False,True,True,True,True,True,True,False,False,1,4,0,1,0
17275,2,1.0,1,25.0,0.0,0.0,0.0,1,4.425966337221536,41.03006073850347,False,52.48450403098522,13.4345863555419,1,True,False,True,True,True,True,True,True,False,True,1,3,0,1,0
17276,2,1.0,1,50.0,50.0,0.0,0.0,1,2.724857465073661,80.0,False,52.53917055568609,13.430091008596095,3,False,False,False,True,True,True,False,True,False,False,1,2,1,1,0
17277,10,1.5,3,119.0,80.0,0.0,10.0,6,3.1660435987126387,123.0,False,52.534594738909995,13.445184967644774,1,True,False,True,True,True,True,True,True,False,False,0,2,1,2,0
17278,2,1.0,1,18.0,0.0,0.0,0.0,1,4.826666411975962,38.80487630026394,False,52.47746376088835,13.419211640937991,2,True,False,True,True,True,True,True,True,False,True,1,3,0,1,0
17279,5,1.0,1,70.0,15.0,0.0,15.0,1,4.973227941353617,70.41856932996825,True,52.479755551372655,13.43705247858109,1,True,False,False,True,True,True,False,True,False,False,1,3,0,2,0
